"School","Img","Name","Rarity","Type","Target","Formula","Multiplier","Element","Time","Effects","Counter","Auto Target","SB","Uses","Max","Orb 1 Required","1-R1","1-R2","1-R3","1-R4","1-R5","Orb 2 Required","2-R1","2-R2","2-R3","2-R4","2-R5","Orb 3 Required","3-R1","3-R2","3-R3","3-R4","3-R5","Orb 4 Required","4-R1","4-R2","4-R3","4-R4","4-R5","Introducing Event","Name (JP)","ID","GL","✓"
"Knight","","Divine Strike","6","PHY","Single enemy","Physical","4.75","Holy","1.65","5 single attacks (0.85/0.90/0.95), at 0/798/2736 DEF, DEF +100% to user","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","6","12","18","30","60","Earth Crystal","6","12","18","30","60","Holy Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","Crystal Dungeon: Knight","ディバインストライク","30211481","","✓"
"Samurai","","Retaliate","2","NAT","Self","","","","1.65","Grants [Retaliate] for 15 seconds","Y","Self","80","2","10","Lesser Power","5","10","20","30","50","Lesser Non-Elemental","3","6","12","18","30","Lesser Earth","3","6","12","18","30","","","","","","","Dungeons Update #2","かまえる","30221001","✓","✓"
"Samurai","","Iai Strike","3","PHY","Single","Physical","1.60","-","1.65","One single attack (1.60), causes [Instant KO] (30%)","Y","Highest HP% enemy","65","2","10","Power","5","10","20","30","50","Lightning","3","6","12","18","30","Dark","3","6","12","18","30","","","","","","","Ultimate Guardian","居合い抜き","30221011","✓","✓"
"Samurai","","Yukikaze","4","PHY","All enemies","Physical","1.50","-","1.65","One group attack (1.50), causes [Blind] (20%)","Y","All enemies","75","2","10","Greater Power","5","10","20","30","50","Greater Non-Elemental","3","6","12","18","30","Greater Ice","3","6","12","18","30","","","","","","","Ultimate Guardian","雪風","30221021","✓","✓"
"Samurai","","Flashing Blade","5","PHY","All enemies","Physical","2.66","-","1.65","Two group attacks (1.33 each), 100% hit rate, cast time 1.650/1.485/1.155/0.825/0.495 scaling with [Flashing Blade Uses]","Y","All enemies","100","2","10","Major Power","10","20","40","60","100","Major Non-Elemental","6","12","24","36","60","Major Ice","6","12","24","36","60","","","","","","","The Malice Within","剣閃","30221031","✓","✓"
"Samurai","","Mirror of Equity","4","PHY","Single","Physical","2.20","-","1.65","One single attack (2.20), causes [Sap] to the user, [ATK +30%] to the user for 20 seconds","Y","Lowest HP% enemy","75","2","10","Greater Power","5","10","20","30","50","Greater Lightning","3","6","12","18","30","Greater Dark","3","6","12","18","30","","","","","","","The Malice Within","明鏡","30221041","✓","✓"
"Samurai","","Fire Blossom","4","PHY","All enemies","Physical","1.60","Fire","1.65","One group attack (1.60)","Y","All enemies","70","2","10","Greater Power","5","10","20","30","50","Greater Non-Elemental","3","6","12","18","30","Greater Fire","3","6","12","18","30","","","","","","","The Lone Wolf's Lament","花焔","30221061","✓","✓"
"Samurai","","Demonsblood","6","PHY","All enemies","Physical","3.30","Dark, NE","1.65","Three group attacks (1.10 each), grants [Retaliate] to the user for 15 seconds","Y","All enemies","90","2","10","Non-Elemental Crystal","10","20","30","50","100","Ice Crystal","6","12","18","30","60","Dark Crystal","6","12","18","30","60","","","","","","","The Five Dooms","羅刹","30221081","✓","✓"
"Samurai","","Hailstorm","5","PHY","Single enemy","Physical","3.20","Ice","1.65","Four single attacks (0.80 each), grants [Hailstorm] to the user for 20 seconds","Y","Lowest HP% enemy","75","2","10","Major Power","10","20","40","60","100","Major Non-Elemental","6","12","24","36","60","Major Ice","6","12","24","36","60","","","","","","","Women of the World","氷雨","30221091","✓","✓"
"Samurai","","Warring Flame","5","PHY","Single enemy","Physical","3.00","Fire","1.65","Four single attacks (0.75 each), 50% additional critical chance if user has [Retaliate] or [High Retaliate]","Y","Lowest HP% enemy","75","2","10","Major Non-Elemental","10","20","40","60","100","Major Fire","6","12","24","36","60","Major Ice","6","12","24","36","60","","","","","","","The More the Merrier","抜刀・乱炎","30221101","✓","✓"
"Samurai","","Smoldering Moon","5","PHY","Single enemy","Physical","2.00","Fire","1.65","Two single attacks (1.00 each), grants [Retaliate] to the user","Y","Lowest HP% enemy","75","2","10","Major Non-Elemental","10","20","40","60","100","Major Fire","6","12","24","36","60","Major Ice","6","12","24","36","60","","","","","","","The More the Merrier","構え・焔月","30221111","✓","✓"
"Samurai","","Warring Frost","5","PHY","Single enemy","Physical","3.00","Ice","1.65","Four single attacks (0.75 each), 50% additional critical chance if user has [Retaliate] or [High Retaliate]","Y","Lowest HP% enemy","75","2","10","Major Non-Elemental","10","20","40","60","100","Major Ice","6","12","24","36","60","Major Lightning","6","12","24","36","60","","","","","","","Dream Meet Despair","抜刀・乱氷","30221121","✓","✓"
"Samurai","","Freezing Moon","5","PHY","Single enemy","Physical","2.00","Ice","1.65","Two single attacks (1.00 each), grants [Retaliate] to the user","Y","Lowest HP% enemy","75","2","10","Major Non-Elemental","10","20","40","60","100","Major Ice","6","12","24","36","60","Major Lightning","6","12","24","36","60","","","","","","","Dream Meet Despair","構え・冷月","30221131","✓","✓"
"Samurai","","Damning Flame","5","PHY","Single enemy","Physical","3.20","Fire","1.65","Four single attacks (0.80 each), grants [Hailstorm] to the user for 20 seconds","Y","Lowest HP% enemy","75","2","10","Major Power","6","12","24","36","60","Major Non-Elemental","10","20","40","60","100","Major Fire","6","12","24","36","60","","","","","","","A Promise Kept","業火","30221141","✓","✓"
"Samurai","","Iai Hellfire","5","PHY","Single enemy","Physical","3.55","Fire","1.65","Five single attacks (0.71 each), 20% additional critical chance, grants [Iai Bargain] to the user for 20 seconds","Y","Lowest HP% enemy","75","2","10","Major Non-Elemental","10","20","40","60","100","Major Fire","6","12","24","36","60","Major Lightning","6","12","24","36","60","","","","","","","A Promise Kept","居合・獄炎","30221151","✓","✓"
"Samurai","","Iai Hellfrost","5","PHY","Single enemy","Physical","3.55","Ice","1.65","Five single attacks (0.71 each), 20% additional critical chance, grants [Iai Bargain] to the user for 20 seconds","Y","Lowest HP% enemy","75","2","10","Major Non-Elemental","6","12","24","36","60","Major Ice","10","20","40","60","100","Major Lightning","6","12","24","36","60","","","","","","","Queen of the Dance","居合・獄氷","30221161","✓","✓"
"Samurai","","Fire-Touched Blade","6","PHY","Single enemy","Physical","4.25","Fire","1.65","Five single attacks (0.85 each), 50% additional critical chance if the user has [Retaliate] or [High Retaliate]","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","10","20","30","50","100","Fire Crystal","6","12","18","30","60","Wind Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Revel in Destruction","抜刀ノ弐・火閃","30221171","✓","✓"
"Samurai","","Frost-Touched Blade","6","PHY","Single enemy","Physical","4.25","Ice","1.65","Five single attacks (0.85 each), 50% additional critical chance if the user has [Retaliate] or [High Retaliate]","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","10","20","30","50","100","Ice Crystal","6","12","18","30","60","Lightning Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Hatred Incarnate","抜刀ノ弐・冷閃","30221181","✓","✓"
"Samurai","","Frostfire Carnage","6","PHY","All enemies","Physical","4.40","Fire, Ice","1.65","Five single attacks (0.74~0.88 each scaling with targets)","Y","All enemies","90","2","10","Non-Elemental Crystal","10","20","30","50","100","Fire Crystal","6","12","18","30","60","Ice Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","A Special Bond","なで斬り・氷炎","30221191","✓","✓"
"Samurai","","Pyro Glacial Stance","6","PHY","Single enemy","Physical","4.25","Fire, Ice","1.65","Five single attacks (0.85 each), grants [Retaliate] to the user for 15 seconds","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","10","20","30","50","100","Fire Crystal","6","12","18","30","60","Ice Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Knights of Grandshelt","焔冷の構え","30221201","✓","✓"
"Samurai","","Ominous Carnage","6","PHY","All enemies","Physical","4.50","Dark","1.65","Five group attacks (0.6~0.9 each scaling with targets)","Y","All enemies","90","2","10","Non-Elemental Crystal","10","20","30","50","100","Dark Crystal","6","12","18","30","60","Power Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Samurai CD","なで斬り・闇","30221351","✓","✓"
"Ninja","","Shuriken","2","PHY","Single","Physical","1.40","-","1.65","One single ranged attack (1.40)","Y","Highest HP% enemy","60","2","10","Lesser Power","5","10","20","30","50","Lesser Lightning","3","6","12","18","30","Lesser Wind","3","6","12","18","30","","","","","","","Dungeons Update #2","手裏剣","30231001","✓","✓"
"Ninja","","Flurry of Petals","4","PHY","Random enemies","Physical","2.20","-","1.65","Six random ranged attacks (0.37 each)","Y","Random enemies","75","2","10","Greater Power","5","10","20","30","50","Greater Dark","8","15","30","45","75","","","","","","","","","","","","","Assassin in Black","散華","30231011","✓","✓"
"Ninja","","Swift Bolt","3","NIN","All enemies","Magical","21.00","Lightning","0.83","One group attack (21.00), ignores RES","Y","All enemies","60","4","12","Power","5","10","20","30","50","Lightning","3","6","12","18","30","Dark","3","6","12","18","30","","","","","","","Assassin in Black","雷迅","30231021","✓","✓"
"Ninja","","Water Veil","3","NIN","All enemies","Magical","21.00","Water","0.83","One group attack (21.00), ignores RES","Y","All enemies","60","4","12","Power","5","10","20","30","50","Ice","3","6","12","18","30","Dark","3","6","12","18","30","","","","","","","The Burning Blade!","水遁","30231031","✓","✓"
"Ninja","","Shadowsteel","4","PHY","Single","Physical","2.10","-","1.65","One single attack (2.10), causes [Sap] (25%)","Y","Random enemy without status","75","2","10","Greater Power","5","10","20","30","50","Greater Ice","3","6","12","18","30","Greater Dark","3","6","12","18","30","","","","","","","The Burning Blade!","影刃","30231041","✓","✓"
"Ninja","","Fire Veil","3","NIN","All enemies","Magical","21.00","Fire","0.83","One group attack (21.00), ignores RES","Y","All enemies","60","4","12","Power","5","10","20","30","50","Fire","3","6","12","18","30","Dark","3","6","12","18","30","","","","","","","Hidden Resolve","火遁","30231051","✓","✓"
"Ninja","","Phantasm","4","NIN","Single","Magical","39.00","-","0.83","One single attack (39.00), ignores RES, causes [Sleep] (50%)","Y","Random enemy without status","75","2","10","Greater Power","5","10","20","30","50","Greater Black","3","6","12","18","30","Greater Dark","3","6","12","18","30","","","","","","","Hidden Resolve","幻夢","30231061","✓","✓"
"Ninja","","Doppelblade","5","PHY","All enemies","Physical","2.38","-","0.83","Two group attacks (1.19 each), causes [Sap] (17%)","Y","All enemies","95","2","10","Major Power","10","20","40","60","100","Major Ice","6","12","24","36","60","Major Dark","6","12","24","36","60","","","","","","","Sketching Miracles","狂影刃","30231071","✓","✓"
"Ninja","","Gust","4","NIN","All enemies","Magical","26.00","Wind","0.83","One group attack (26.00), ignores RES","Y","All enemies","70","2","10","Greater Non-Elemental","3","6","12","18","30","Greater Wind","5","10","20","30","50","Greater Dark","3","6","12","18","30","","","","","","","The Lord of Crags","旋風","30231081","✓","✓"
"Ninja","","Stitch in Time","6","PHY","Single enemy","Physical","3.00","-","0.01","Two single attacks (1.50 each), grants [Stitch in Time] to the user for 15 seconds","Y","Lowest HP% enemy","90","2","10","Ice Crystal","6","12","18","30","60","Wind Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","","","","","","","The Five Dooms","快刀乱麻","30231091","✓","✓"
"Ninja","","Smoldering Fire","5","NIN","Single","Magical","52.00","Fire","0.83","Two single attacks (26.00 each), ignores RES","Y","Lowest HP% enemy","65","2","10","Major Fire","6","12","24","36","60","Major Ice","6","12","24","36","60","Major Dark","10","20","40","60","100","","","","","","","Lady of the Vortex","かえんじん","30231101","✓","✓"
"Ninja","","Raging Storm","5","NIN","Single","Magical","52.00","Wind","0.83","Two single attacks (26.00 each), ignores RES","Y","Lowest HP% enemy","65","2","10","Major Ice","6","12","24","36","60","Major Wind","6","12","24","36","60","Major Dark","10","20","40","60","100","","","","","","","Cutting Winds, Soaring Lightning","ぼうふうじん","30231111","✓","✓"
"Ninja","","Reflecting Pool","5","PHY","Single enemy","Physical","2.00","Water","0.83","Two single attacks (1.00 each), grants [Physical Blink 1] and [Physical Blink Stacking 2] to the user","Y","Lowest HP% enemy","65","2","10","Major Ice","6","12","24","36","60","Major Wind","6","12","24","36","60","Major Dark","10","20","40","60","100","","","","","","","Fate Calls, Power Awakens","みなもうつし","30231121","✓","✓"
"Ninja","","Raging Waters","5","PHY","Single enemy","Physical","4.90","Water","0.83","3/5/7 single attacks (0.70 each) if the user has Physical Blink 0/1/2","Y","Lowest HP% enemy","65","2","10","Major Power","6","12","24","36","60","Major Ice","6","12","24","36","60","Major Dark","10","20","40","60","100","","","","","","","Fate Calls, Power Awakens","げきりゅうじん","30231131","✓","✓"
"Ninja","","Ancestral Reflection","5","PHY","Single enemy","Physical","2.00","Dark","0.83","Two single attacks (1.00 each), grants [Physical Blink 1] and [Physical Blink Stacking 2] to the user","Y","Lowest HP% enemy","65","2","10","Major Ice","6","12","24","36","60","Major Earth","6","12","24","36","60","Major Dark","10","20","40","60","100","","","","","","","The More the Merrier","みかげうつし","30231141","✓","✓"
"Ninja","","Shadow Embodied","5","PHY","Single enemy","Physical","4.90","Dark","0.83","3/5/7 single attacks (0.70 each) if the user has Physical Blink 0/1/2","Y","Lowest HP% enemy","65","2","10","Major Non-Elemental","6","12","24","36","60","Major Ice","6","12","24","36","60","Major Dark","10","20","40","60","100","","","","","","","The More the Merrier","しっこくじん","30231151","✓","✓"
