"ID 1210 1211 1212 1213 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1226 1227 1228 1229 10000 10001 10002 10003 10004 10005 10006 10007 10008 10009 10100 10101 10102 10103 10104 10105 10106 10107 10108 10109 11000 11001 11002 11003 11004 11005 11006 11007 11008 11009 11100 11101 11102 11103 11104 11105 11106 11107 11108 11109 200 201 202 203 204","Common Name Imperil Holy 40% (5s) Imperil Dark 40% (5s) Imperil Fire 40% (5s) Imperil Wind 40% (5s) Imperil Lightning 40% (5s) Imperil Water 40% (5s) Imperil Ice 40% (5s) Imperil Earth 40% (5s) Imperil Poison 40% (5s) Imperil Holy 20% (5s) Imperil Dark 20% (5s) Imperil Fire 20% (5s) Imperil Wind 20% (5s) Imperil Lightning 20% (5s) Imperil Water 20% (5s) Imperil Ice 20% (5s) Imperil Earth 20% (5s) Imperil Poison 20% (5s) Deshell =0 Deshell 10% (5s) Deshell 20% (5s) Deshell 30% (5s) Deshell 40% (5s) Deshell 50% (5s) Deshell 60% (5s) Deshell 10% (15s) Deshell 20% (15s) Deprotect =0 Deprotect 10% (5s) Deprotect 20% (5s) Deprotect 30% (5s) Deprotect 40% (5s) Deprotect 50% (5s) Deprotect 60% (5s) Deprotect 10% (15s) Deprotect 20% (15s) Poison Silence Paralyze Confuse Haste","Effects Holy Resistance -40%, cumulable Dark Resistance -40%, cumulable Fire Resistance -40%, cumulable Wind Resistance -40%, cumulable Lightning Resistance -40%, cumulable Water Resistance -40%, cumulable Ice Resistance -40%, cumulable Earth Resistance -40%, cumulable Poison Resistance -40%, cumulable Holy Resistance -20%, cumulable Dark Resistance -20%, cumulable Fire Resistance -20%, cumulable Wind Resistance -20%, cumulable Lightning Resistance -20%, cumulable Water Resistance -20%, cumulable Ice Resistance -20%, cumulable Earth Resistance -20%, cumulable Poison Resistance -20%, cumulable Removes all Deshell statuses when set Increases magical damage taken by 10%, cumulable Increases magical damage taken by 20%, cumulable Increases magical damage taken by 30%, cumulable Increases magical damage taken by 40%, cumulable Increases magical damage taken by 50%, cumulable Increases magical damage taken by 60%, cumulable Increases magical damage taken by 10%, cumulable Increases magical damage taken by 20%, cumulable Removes all Deprotect statuses when set Increases physical damage taken by 10%, cumulable Increases physical damage taken by 20%, cumulable Increases physical damage taken by 30%, cumulable Increases physical damage taken by 40%, cumulable Increases physical damage taken by 50%, cumulable Increases physical damage taken by 60%, cumulable Increases physical damage taken by 10%, cumulable Increases physical damage taken by 20%, cumulable Damages for 1/64 maximum HP every 5.00 seconds, persists after battle Disables BLK, WHT, BLU and SUM actions, persists after battle Prevents from acting Forces default action (Attack for characters), affects targeting (single: 50% random enemy, 50% random ally; group: 50% all enemies, 50% all allies), resets ATB when set or removed, removed upon taking damage by PHY attacks ATB speed x2.00","Default Duration 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds - 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 15 seconds 15 seconds - 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 15 seconds 15 seconds - 20 seconds 15 seconds 30 seconds -","MND Modifier - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - ± 2,50% ± 2,00% ± 2,50% -","Exclusive Status - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Low Regen, Medium Regen, High Regen, Sap, Phantom Regen, Regenga - All ""Retaliate"" statuses All ""Retaliate"" statuses, Rage, Green Cherry, Ability Berserk Slow","Coded Name INCREASE_ELEMENT_DEF_HOLY_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_DARK_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_FIRE_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_WIND_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_LIGHTNING_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_WATER_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_ICE_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_EARTH_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_POISON_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_HOLY_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_DARK_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_FIRE_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_WIND_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_LIGHTNING_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_WATER_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_ICE_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_EARTH_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_POISON_M2_TIME_SMALL_5000 UNSET_DESHELL INCREASE_DESHELL_LEVEL_1_TIME_SMALL_5000 INCREASE_DESHELL_LEVEL_2_TIME_SMALL_5000 INCREASE_DESHELL_LEVEL_3_TIME_SMALL_5000 INCREASE_DESHELL_LEVEL_4_TIME_SMALL_5000 INCREASE_DESHELL_LEVEL_5_TIME_SMALL_5000 INCREASE_DESHELL_LEVEL_6_TIME_SMALL_5000 INCREASE_DESHELL_LEVEL_1_TIME_MEDIUM INCREASE_DESHELL_LEVEL_2_TIME_MEDIUM UNSET_DEPROTECT INCREASE_DEPROTECT_LEVEL_1_TIME_SMALL_5000 INCREASE_DEPROTECT_LEVEL_2_TIME_SMALL_5000 INCREASE_DEPROTECT_LEVEL_3_TIME_SMALL_5000 INCREASE_DEPROTECT_LEVEL_4_TIME_SMALL_5000 INCREASE_DEPROTECT_LEVEL_5_TIME_SMALL_5000 INCREASE_DEPROTECT_LEVEL_6_TIME_SMALL_5000 INCREASE_DEPROTECT_LEVEL_1_TIME_MEDIUM INCREASE_DEPROTECT_LEVEL_2_TIME_MEDIUM POISON SILENCE PARALYSIS CONFUSION HASTE","Notes - - - - - - - - - - - - - - - - - - - - - - -"
"51623","Awoken Ex-SOLDIER","Wind and Dark abilities don't consume uses and deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, casts Spin Drive (VII) after using a Wind or Dark ability","15 seconds","-","-","AWAKE_MODE_SELF_PROCLAIMED_SOLDIER","-"
"51624","Linked Materia Mode III (Wind, Dark)","Grants [Attach Wind 2 with Stacking]/[Attach Dark 2 with Stacking] after using a Wind/Dark ability","1 turn","-","-","LINK_MATERIA_MODE_III_WIND_AND_DARK","-"
"51625","Hardened SOLDIER Mode","Grants [100% Critical 1] and [Critical Damage +50% 1] to the user after using a Wind or Dark ability, grants [Damage Cap +80000 1]/[Damage Cap +60000 1]/[Damage Cap +40000 1]/[Damage Cap +20000 1] to the user after using 1/2/3/4 Wind or Dark abilities, removed after triggering four times","-","-","-","CHASE_MODE_FOR_SOLDIER_PROOF_MODE","-"
"51626","Damage Cap +20000 1","Increases the damage/healing cap by 20000","1 turn","-","-","INCREASE_DAMAGE_THRESHOLD_LV_2_TURN_1","-"
"51627","Damage Cap +40000 1","Increases the damage/healing cap by 40000","1 turn","-","-","INCREASE_DAMAGE_THRESHOLD_LV_4_TURN_1","-"
"51628","Damage Cap +60000 1","Increases the damage/healing cap by 60000","1 turn","-","-","INCREASE_DAMAGE_THRESHOLD_LV_6_TURN_1","-"
"51629","Chaos Form MAG Boost","MAG, DEF and RES +50%, increases the damage/healing cap by 10000, instant cast speed","8 seconds","-","-","CHAOS_MODE_ATKUP","-"
"51630","Chaos Form ATK Boost","ATK, DEF and RES +50%, increases the damage/healing cap by 10000, instant cast speed","8 seconds","-","-","CHAOS_MODE_MAGIC_ATKUP","-"
"51631","","","","","","",""
"51632","Linked Burst Mode: VII","Grants [Buff Prismatic 10% (15s)] to all allies after a VII ally uses an elemental attack, triggers only once per element, removed after triggering three times","15 seconds","-","-","LINK_BURST_MODE_VII","-"
"51633","Deathblow Materia Mode","Cast speed x2.00, keeps track of the number of Wind or Dark abilities used (0~4), grants [Deathblow Materia Mode Critical] to the user after using a Wind or Dark ability","15 seconds","-","-","HISSATSU_MATERIA_MODE","-"
"51634","Deathblow Materia Mode Critical","Critical chance =0/25/50/75/100% scaling with [Deathblow Materia Mode], removed if the character hasn't [Deathblow Materia Mode]","-","-","-","HISSATSU_MATERIA_MODE_FOR_CRITICAL","-"
"51635","","","","","","",""
"51636","","","","","","",""
"51637","","","","","","",""
"51638","","","","","","",""
"51639","Galian Saber","Grants [Fire +50% Boost 1] to the user after using two Fire abilities","15 seconds","-","-","CHASE_MODE_FOR_GALIENT_SABER","-"
"51640","Intense Cold Follow-Up","Casts Intense Cold after using Big Avalanche three times","15 seconds","-","-","CHASE_MODE_FOR_FRIGID_BLOW","-"
"51641","Arcane Dyad Empowered: Terra (Wind)","Keeps track of the number of uses of Trance (Terra) (0~2), removed after using Trance (Terra) two times","-","-","-","ENHANCE_SHIN_OUGI_FOR_TINA_WIND","-"
"51642","Trance (Terra) Damage Tracker","Increases Trance (Terra) level by 1 after dealing 100001 or 300001 total damage during the status, removed if the character hasn't [Arcane Dyad Empowered: Terra (Wind)]","-","-","-","CHASE_MODE_FOR_TRANCE_TINA","-"
"51643","Trance (Terra) Level","Keeps track of Trance (Terra) level (0~2), removed if the character hasn't [Arcane Dyad Empowered: Terra (Wind)]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_TINA_WIND","-"
"51644","Quad Element Mode III (Lightning, Wind, Water, Dark)","Grants [Attach Lightning 2 with Stacking]/[Attach Wind 2 with Stacking]/[Attach Water 2 with Stacking]/[Attach Dark 2 with Stacking] after using a Lightning/Wind/Water/Dark ability","1 turn","-","-","QUAD_ELEMENT_MODE_III_WIND_WIND_LIGHTNING","-"
"51645","Dragon's Tornado","Grants [Dragon's Tornado 10% Boost]/[Dragon's Tornado 20% Boost]/[Dragon's Tornado 30% Boost]/[Dragon's Tornado 40% Boost]/[Dragon's Tornado 50% Boost] to the user after a ally uses 1/2/3/4/5+ Dragoon abilities","15 seconds","-","-","DRAGONS_TORNADO_DAMAGE_UP","-"
"51646","Dragon's Tornado Damage Cap","Grants [Damage Cap +10000 1] to the user after another ally uses a Dragoon ability","15 seconds","-","-","DRAGONS_TORNADO_INCREASE_DAMAGE_THRESHOLD","-"
"51647","Safety Barrier","Grants [40% Damage Reduction Barrier 1] to all allies after using Storm Jump","15 seconds","-","-","CHASE_MODE_FOR_SAFETY_BARRIER","-"
"51648","Cross Spiral Follow-Up","Casts Cross Spiral after using two Dragoon abilities","15 seconds","-","-","CHASE_MODE_FOR_CROSS_SPIRAL","-"
"51649","Unexpected Assault Mode","Casts Mantra after another XI ally uses an ability, removed after triggering six times","15 seconds","-","-","CHASE_MODE_FOR_BREAKTHROUGH","-"
"51650","Arcane Dyad Empowered: Bartz (Water)","Keeps track of the number of uses of Master of Water (0~2), removed after using Master of Water two times","-","-","-","ENHANCE_SHIN_OUGI_FOR_BUTZ_WATER","-"
"51651","Master of Water Damage Tracker","Increases Master of Water level by 1 after dealing 100001 or 300001 total damage during the status, removed if the character hasn't [Arcane Dyad Empowered: Bartz (Water)]","-","-","-","CHASE_MODE_FOR_JOB_MASTER_WATER","-"
"51652","Master of Water Level","Keeps track of Master of Water level (0~2), removed if the character hasn't [Arcane Dyad Empowered: Bartz (Water)]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_BUTZ_WATER","-"
"51653","Arcane Dyad Empowered: Paine","Keeps track of the number of uses of Full Throttle Cap Break (0~2), removed after using Full Throttle Cap Break two times","-","-","-","ENHANCE_SHIN_OUGI_FOR_PAINE","-"
"51654","Full Throttle Cap Break Damage Tracker","Increases Full Throttle Cap Break level by 1 after dealing 100001 or 300001 total damage during the status, removed if the character hasn't [Arcane Dyad Empowered: Paine]","-","-","-","CHASE_MODE_FOR_BLADE_KING_LIMIT_BREAK","-"
"51655","Full Throttle Cap Break Level","Keeps track of Full Throttle Cap Break level (0~2), removed if the character hasn't [Arcane Dyad Empowered: Paine]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_PAINE","-"
"51656","Versatile Bomb Follow-Up","Casts Versatile Bomb after using a Water ability","15 seconds","-","-","CHASE_MODE_FOR_TRUE_AQUATOXIN","-"
"51657","YRP Mode","Grants [Water Ability +20% Boost 1]/[Water Ability +30% Boost 1]/[Water Ability +50% Boost 1]/[Water Ability +70% Boost 1], [Dualcast Water 1]/[Triplecast Water 1]/[Quadracast Water 1]/[Pentacast Water 1] and -/-/[100% Critical 1]/[100% Critical 1] after using Luck if the character has Luck level 1/2/3/4, sets the character's Luck level to 0 after using a Water abilty","15 seconds","-","-","CHASE_MODE_FOR_WATER_SWORDSMANSHIP_YURIPA_MODE","-"
"51658","Break Buster Follow-Up","Casts Break Buster after using Luck","15 seconds","-","-","CHASE_MODE_FOR_WATER_SWORDSMANSHIP_BREAK_BUSTER","-"
"51659","Maiden of Water Mode","Casts Maiden's Protection after using Maiden's Wonder or Maiden's Prayer, removed after triggering four times","15 seconds","-","-","CHASE_MODE_FOR_PRAY_TO_RAINBOW_SKY","-"
"51660","Neophyte Warrior Mode","Casts Hard Tackle after using a Water ability, grants [Water Ability +30% Boost 1] to the user after using two Water abilities","15 seconds","-","-","BATTLE_BEGINNER_MODE","-"
"51661","Arcane Dyad Empowered: Vivi (Ice/Lightning)","Keeps track of the number of uses of Doomsday Icebolt (0~2), removed after using Doomsday Icebolt two times","-","-","-","ENHANCE_SHIN_OUGI_FOR_VIVI_ICE_THUNDER","-"
"51662","Doomsday Icebolt Damage Tracker","Increases Doomsday Icebolt level by 1 after dealing 100001 total damage during the status, removed if the character hasn't [Arcane Dyad Empowered: Vivi (Ice/Lightning)]","-","-","-","CHASE_MODE_FOR_JIHAD_ICE_THUNDER","-"
"51663","Doomsday Icebolt Level","Keeps track of Doomsday Icebolt level (0~1), removed if the character hasn't [Arcane Dyad Empowered: Vivi (Ice/Lightning)]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_VIVI_ICE_THUNDER","-"
"51664","Arcane Dyad Empowered: Steiner","Keeps track of the number of uses of Charge! (0~2), removed after using Charge! two times","-","-","-","ENHANCE_SHIN_OUGI_FOR_STEINER","-"
"51665","Charge! Damage Tracker","Increases Charge! level by 1 after dealing 100001 total damage during the status, removed if the character hasn't [Arcane Dyad Empowered: Steiner]","-","-","-","CHASE_MODE_FOR_CHARGE","-"
"51666","Charge! Level","Keeps track of Charge! level (0~1), removed if the character hasn't [Arcane Dyad Empowered: Steiner]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_STEINER","-"
"51667","Arcane Dyad Empowered: Kuja","Keeps track of the number of uses of Soul Resonance (0~2), removed after using Soul Resonance two times","-","-","-","ENHANCE_SHIN_OUGI_FOR_KUJA","-"
"51668","Soul Resonance Ability Tracker","Increases Soul Resonance level by 1 after using 5 or 8 Dark abilities during the status, removed if the character hasn't [Arcane Dyad Empowered: Kuja]","-","-","-","CHASE_MODE_FOR_SOULRESONANCE","-"
"51669","Soul Resonance Level","Keeps track of Soul Resonance level (0~2), removed if the character hasn't [Arcane Dyad Empowered: Kuja]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_KUJA","-"
"51670","Linked Burst Mode: IX","Grants [Buff Prismatic 10% (15s)] to all allies after a IX ally uses an elemental attack, triggers only once per element, removed after triggering three times","15 seconds","-","-","LINK_BURST_MODE_IX","-"
"51671","Awoken Black Mage","Black Magic abilities don't consume uses, cast speed x2.00/2.25/2.50/2.75/3.00 for Black Magic abilities at ability rank 1/2/3/4/5, grants [Quick Cast 1] to all allies after using a Black Magic ability","15 seconds","-","-","AWAKE_MODE_BLACK_MAGE_2","-"
"51672","Gale Leap Uses","Keeps track of the number of uses of Gale Leap (0~2)","-","-","-","USED_ABILITY_COUNTER_SLASH_LEAP",""
"51673","Bushido Edge Mode","Samurai abilities deal 30% more damage, instant cast speed for Samurai abilities, casts Crushing Blaze after using three Samurai abilities, removed if the character hasn't [Synchro Mode]","-","-","-","SECRET_SWORD_MODE","-"
"51674","Emerald Gleam Follow-Up","Casts Emerald Gleam after using Toll of Ages","15 seconds","-","-","CHASE_MODE_FOR_BREATH_HOMING","-"
"51675","Knightslayer Follow-Up","Casts Knightslayer after using Holy Minus Strike or Seiken Might","15 seconds","-","-","CHASE_MODE_FOR_SPECTRUM_BREAK","-"
"51676","Athlete Queen","Grants [Fire, Ice, Lightning Ability +30% Boost 1] to all allies after using two Black Magic abilities","15 seconds","-","-","CHASE_MODE_FOR_ATHLETE_QUEEN","-"
"51677","Awoken Salvager","Water abilities don't consume uses, cast speed x2.00/2.25/2.50/2.75/3.00 for Water abilities at ability rank 1/2/3/4/5, casts Hydro Grenade after using a Water ability","15 seconds","-","-","AWAKE_MODE_SALVAGE","-"
"51678","Spirited Guardian Mode","Casts Al Bhed Aid after using Water abilities, removed after triggering three times","15 seconds","-","-","BUSTLING_GUARD_MODE","-"
"51679","Awoken Guiding Guardian","Samurai abilities don't consume uses and deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, casts Blade of Allegiance after using a Samurai ability","15 seconds","-","-","AWAKE_MODE_GUIDANCE_GUARD","-"
"51680","Readied Blade Mode","Cast speed x2.00, Samurai abilities deal 10/20/30% more damage after using 0/1/2+ Samurai abilities","15 seconds","-","-","HOT_SWORDFIGHTER_PREPAREDNESS_MODE","-"
"51681","","","","","","",""
"51682","","","","","","",""
"51683","","","","","","",""
"51684","Stoic Guide Mode","ATK and RES +30%, cast speed x2.00","15 seconds","-","-","UNSPOKEN_GUIDE_MODE","-"
"51685","Reckless Blade","Grants [Soul Break Gauge +250] to the user after using Full Break Rush or Iceflame Thunder Slash, removed after triggering, removed if the character hasn't [Synchro Mode]","-","-","-","CHASE_MODE_FOR_SPELLBLADE_BLIND_FAITH","-"
"51686","Arcane Dyad Empowered: Auron","Keeps track of the number of uses of Apex Tornado (0~2), removed after using Apex Tornado two times","-","-","-","ENHANCE_SHIN_OUGI_JINFUKYOKU","-"
"51687","Apex Tornado Damage Tracker","Increases Apex Tornado level by 1 after dealing 100001 or 300001 total damage during the status, removed if the character hasn't [Arcane Dyad Empowered: Auron]","-","-","-","CHASE_MODE_FOR_JINFUKYOKU","-"
"51688","Apex Tornado Level","Keeps track of Apex Tornado level (0~2), removed if the character hasn't [Arcane Dyad Empowered: Auron]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_AURON","-"
"51689","Arcane Dyad Empowered: Lulu","Keeps track of the number of uses of Ultima Fury (0~2), removed after using Ultima Fury two times","-","-","-","ENHANCE_SHIN_OUGI_TARTEMA","-"
"51690","Ultima Fury Damage Tracker","Increases Ultima Fury level by 1 after dealing 100001 total damage during the status, removed if the character hasn't [Arcane Dyad Empowered: Lulu]","-","-","-","CHASE_MODE_FOR_TARTEMA","-"
"51691","Ultima Fury Level","Keeps track of Ultima Fury level (0~1), removed if the character hasn't [Arcane Dyad Empowered: Lulu]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_LULU","-"
"51692","Arcane Dyad Empowered: Wakka","Keeps track of the number of uses of Apex Aurochs Reels (0~2), removed after using Apex Aurochs Reels two times","-","-","-","ENHANCE_SHIN_OUGI_AUROCHSREEL","-"
"51693","Apex Aurochs Reels Ability Tracker","Increases Apex Aurochs Reels level by 1 after using 7 Sharpshooter or Support abilities during the status, removed if the character hasn't [Arcane Dyad Empowered: Wakka]","-","-","-","CHASE_MODE_FOR_AUROCHSREEL","-"
"51694","Apex Aurochs Reels Level","Keeps track of Apex Aurochs Reels level (0~1), removed if the character hasn't [Arcane Dyad Empowered: Wakka]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_WAKKA","-"
"51695","Arcane Dyad Empowered: Strago (Water)","Keeps track of the number of uses of Apex Lore (0~2), removed after using Apex Lore two times","-","-","-","ENHANCE_SHIN_OUGI_LEARNED_TECHNIQUE_EX","-"
"51696","Apex Lore Damage Tracker","Increases Apex Lore level by 1 after dealing 100001 or 300001 total damage during the status, removed if the character hasn't [Arcane Dyad Empowered: Strago (Water)]","-","-","-","CHASE_MODE_FOR_LEARNED_TECHNIQUE_EX","-"
"51697","Apex Lore Level","Keeps track of Apex Lore level (0~2), removed if the character hasn't [Arcane Dyad Empowered: Strago (Water)]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_STRAGO","-"
"51698","Fleet Blade Follow-Up","Casts Fleet Blade after using a Fire ability","15 seconds","-","-","CHASE_MODE_FOR_LOYALTY_TO_DOMA_KINGDOM","-"
"51699","Dark Trick Follow-Up","Casts Dark Trick after using Black Solitaire or Rigged Coin","15 seconds","-","-","CHASE_MODE_FOR_DEAL_SHUFFLE","-"
"51700","Faithful Samurai Mode","Casts Martial Strike three times after using a Fire ability, removed after triggering, removed if the character hasn't [Synchro Mode]","-","-","-","CHASE_MODE_FOR_BUSHIDO_TIGER","-"
"51701","Linked Burst Mode: VI","Grants [Buff Prismatic 10% (15s)] to all allies after a VI ally uses an elemental attack, triggers only once per element, removed after triggering three times","15 seconds","-","-","LINK_BURST_MODE_VI","-"
"51702","Awoken Sketch","White Magic and Support abilities don't consume uses, cast speed x3.00 for White Magic and Support abilities at ability rank 1/2/3/4/5, grants [HP Stock (500)]/[HP Stock (1000)]/[HP Stock (1500)]/[HP Stock (2000)]/[HP Stock (3000)] to all allies after using a White Magic or Support ability","15 seconds","-","-","AWAKE_MODE_SQUASHY_SKETCH","-"
"51703","Soul Break Gauge +180","Grants 180 SB points when set","-","-","-","INCREASE_SS_POINT_WHEN_SET_SS_POINT_180","-"
"51704","Arrow of Tears","Grants [Quick Cast 1] and [Water +30% Boost 1] after using three Water abilities","15 seconds","-","-","CHASE_MODE_FOR_TEARS_ARROW","-"
"51705","Arcane Dyad Empowered: Shelke","Keeps track of the number of uses of Apex Synaptic Net Dive (0~2), removed after using Apex Synaptic Net Dive two times","-","-","-","ENHANCE_SHIN_OUGI_FOR_SND_EXTREME","-"
"51706","Apex Synaptic Net Dive Ability Tracker","Increases Apex Synaptic Net Dive level by 1 after using 7 Celerity or Support abilities during the status, removed if the character hasn't [Arcane Dyad Empowered: Shelke]","-","-","-","CHASE_MODE_FOR_SND_EXTREME","-"
"51707","Apex Synaptic Net Dive Level","Keeps track of Apex Synaptic Net Dive level (0~1), removed if the character hasn't [Arcane Dyad Empowered: Shelke]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_SHELKE","-"
"51708","Arcane Dyad Empowered: Cloud of Darkness","Keeps track of the number of uses of Ultra Particle Beam (0~2), removed after using Ultra Particle Beam two times","-","-","-","ENHANCE_SHIN_OUGI_FOR_SUPER_WAVE_GUN","-"
"51709","Ultra Particle Beam Damage Tracker","Increases Ultra Particle Beam level by 1 after dealing 100001 total damage during the status, removed if the character hasn't [Arcane Dyad Empowered: Cloud of Darkness]","-","-","-","CHASE_MODE_FOR_SUPER_WAVE_GUN","-"
"51710","Ultra Particle Beam Level","Keeps track of Ultra Particle Beam level (0~1), removed if the character hasn't [Arcane Dyad Empowered: Cloud of Darkness]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_CLOUD_OF_DARKNESS","-"
"51711","Enfeebling Appendages Follow-Up","Casts Enfeebling Appendages 0/1/2 if the user has Flood of Darkness level 0/1/2 after using Uncanny Beam","15 seconds","-","-","CHASE_MODE_FOR_SCATTERING_TYPE_WAVE_CANNON","-"
"51712","Awoken Tsviets","Celerity and Support abilities don't consume uses, instant cast speed for Celerity and Support abilities, casts Stormlance Thrust after using two Celerity or Support abilities","15 seconds","-","-","AWAKE_MODE_ZVIETO","-"
"51713","Awoken Apparition Mode","Dark and Lightning abilities don't consume uses and deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Dark and Lightning abilities trigger 1 additional time","15 seconds","-","-","AWAKE_MODE_APPARITION","-"
"51714","Twin Element Mode (Lightning, Dark) v2","Grants [Attach Lightning]/[Attach Dark] after using a Lightning or Dark ability","1 turn","-","-","TWIN_ELEMENT_MODE_DARK_LIGHTNING","-"
"51715","Particle Beam Charge Follow-Up","Casts Particle Beam Charge after using two Lightning or Dark abilities","15 seconds","-","-","CHASE_MODE_FOR_CLOSED_PLUG_TYPE_WAVE_CANNON","-"
"51716","Arcane Dyad Empowered: Guy","Keeps track of the number of uses of Silent Support (0~2), removed after using Silent Support two times","-","-","-","ENHANCE_SHIN_OUGI_FOR_GUY","-"
"51717","Silent Support Damage Tracker","Increases Silent Support level by 1 after dealing 100001 total damage during the status, removed if the character hasn't [Arcane Dyad Empowered: Guy]","-","-","-","CHASE_MODE_FOR_SILENT_SUPPORT","-"
"51718","Silent Support Level","Keeps track of Silent Support level (0~1), removed if the character hasn't [Arcane Dyad Empowered: Guy]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_GUY","-"
"51719","Arcane Dyad Empowered: Gordon","Keeps track of the number of uses of Hour of Purpose (0~2), removed after using Hour of Purpose two times","-","-","-","ENHANCE_SHIN_OUGI_FOR_GORDON","-"
"51720","Hour of Purpose Ability Tracker","Increases Hour of Purpose level by 1 after using 5 or 8 Support abilities during the status, removed if the character hasn't [Arcane Dyad Empowered: Gordon]","-","-","-","CHASE_MODE_FOR_MISSION_TIME","-"
"51721","Hour of Purpose Level","Keeps track of Hour of Purpose level (0~2), grants [Hour of Purpose SB Cost Reduction] to the user after increeasing Hour of Purpose level to 2, removed if user hasn't [Arcane Dyad Empowered: Gordon]","-","-","-","STATE_LEVEL_BY_GENERAL_VALUE_WHILE_ENHANCE_SHIN_OUGI_FOR_GORDON","-"
"51722","Gaia Break Mode","Earth abilities deal 10/20/30/40/50% more damage if the target's Earth weakness is 20/30/40/50/60%+, removed if user hasn't [Synchro Mode]","-","-","-","CHASE_MODE_FOR_GAIA_BREAK","-"
"51723","Colossal Fist Follow-Up","Casts Colossal Fist after using Wolf's Bite or Colossal Arm","15 seconds","-","-","CHASE_MODE_FOR_GIANT_FIST","-"
"51724","Awoken Princess of Fynn","White Magic, Bard and Dancer abilities don't consume uses, cast speed x2.00/2.25/2.50/2.75/3.00 for White Magic, Bard and Dancer abilities at ability rank 1/2/3/4/5, grants [Quick Cast 1] to all allies after activating two White Magic, Bard or Dancer abilities","15 seconds","-","-","AWAKE_MODE_PRINCESS_OF_FYNN","-"
"51725","Royal Talent Follow-Up","Casts Royal Talent (White Magic)/Royal Talent (Dancer) after using a White Magic/Dancer ability","15 seconds","-","-","CHASE_MODE_FOR_STEP_TO_VICTORY","-"
"51726","Hour of Purpose SB Cost Reduction","Reduces the soul break activation cost of Hour of Purpose by 250 Soul Break Gauge points, removed if the character hasn't [Arcane Dyad Empowered: Gordon]","-","-","-","REDUCE_CONSUME_POINT_SHIN_OUGI_FOR_GORDON","-"
"51727","Dragon's Tornado 10% Boost","Dragoon abilities deal 10% more damage, removed if the character hasn't [Dragon's Tornado]","-","-","All other ""Dragon's Tornado X% Boost""","DRAGONS_TORNADO_DAMAGE_UP_GRADE_1","-"
