"Realm Core Core Core Core Core Core Core Core Core Core Core Core Core Core","Character Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro","Img ","Name HP +100 HP +200 HP +300 HP +400 HP +1000 HP +100 HP +100 HP +100 HP +100 HP +200 HP +200 HP +200 HP +200 HP +400","Effect HP +100 HP +200 HP +300 HP +400 HP +1000 HP +100 HP +100 HP +100 HP +100 HP +200 HP +200 HP +200 HP +200 HP +400","Mote 1 Required Spirit (6★) Spirit (6★) Spirit (6★) Spirit (6★) Spirit (6★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 2 Required Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 3 Required Vitality (6★) Vitality (6★) Vitality (6★) Vitality (6★) Vitality (6★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 4 Required ","","Hero Mote Required ",""
"VIII","Edea","","SPD +10","SPD +10","Spirit (6★)","10","Vitality (6★)","5","","","","","",""
"VIII","Edea","","VIII Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 VIII characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"VIII","Edea","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Edea","","HP +1000","HP +1000","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"VIII","Edea","","","Ice and Dark ability dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"VIII","Edea","","","MAG +60","Spirit (6★)","12","Dexterity (6★)","12","Vitality (6★)","12","","","",""
"VIII","Edea","","Ice Strike","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"VIII","Edea","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"VIII","Edea","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"VIII","Edea","","","VIII Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"VIII","Edea","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"VIII","Edea","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"VIII","Edea","","","Ice Harmony - Magic","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"VIII","Edea","","","Dark Harmony - Magic","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"VIII","Edea","","Astral Realm","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"VIII","Fujin","","DEF +10","DEF +10","Dexterity (6★)","14","Vitality (6★)","7","","","","","",""
"VIII","Fujin","","DEF +10","DEF +10","Dexterity (6★)","10","Vitality (6★)","5","","","","","",""
"VIII","Fujin","","DEF +10","DEF +10","Dexterity (6★)","10","Vitality (6★)","5","","","","","",""
"VIII","Fujin","","DEF +10","DEF +10","Dexterity (6★)","4","Vitality (6★)","2","","","","","",""
"VIII","Fujin","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"VIII","Fujin","","MAG +10","MAG +10","Dexterity (6★)","20","","","","","","","",""
"VIII","Fujin","","MAG +10","MAG +10","Dexterity (6★)","9","","","","","","","",""
"VIII","Fujin","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"VIII","Fujin","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"VIII","Fujin","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"VIII","Fujin","","MAG +10","MAG +10","Dexterity (6★)","9","","","","","","","",""
"VIII","Fujin","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"VIII","Fujin","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"VIII","Fujin","","MAG +10","MAG +10","Dexterity (6★)","14","","","","","","","",""
"VIII","Fujin","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"VIII","Fujin","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"VIII","Fujin","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"VIII","Fujin","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"VIII","Fujin","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"VIII","Fujin","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"VIII","Fujin","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"VIII","Fujin","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"VIII","Fujin","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"VIII","Fujin","","HP +100","HP +100","Spirit (6★)","2","Dexterity (6★)","2","Vitality (6★)","2","","","",""
"VIII","Fujin","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"VIII","Fujin","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Fujin","","HP +300","HP +300","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Fujin","","","Wind dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"VIII","Fujin","","HP +400","HP +400","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Fujin","","SPD +10","SPD +10","Spirit (6★)","10","Vitality (6★)","5","","","","","",""
"VIII","Fujin","","VIII Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 VIII characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"VIII","Fujin","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Fujin","","HP +1000","HP +1000","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"VIII","Fujin","","","Wind ability dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"VIII","Fujin","","","MAG +60","Spirit (6★)","12","Dexterity (6★)","12","Vitality (6★)","12","","","",""
"VIII","Fujin","","Zan","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"VIII","Fujin","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"VIII","Fujin","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"VIII","Fujin","","","VIII Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"VIII","Fujin","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"VIII","Fujin","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"VIII","Fujin","","","Wind Harmony - Magic","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"VIII","Raijin","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"VIII","Raijin","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"VIII","Raijin","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"VIII","Raijin","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"VIII","Raijin","","ATK +10","ATK +10","Vitality (6★)","14","","","","","","","",""
"VIII","Raijin","","ATK +10","ATK +10","Vitality (6★)","20","","","","","","","",""
"VIII","Raijin","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"VIII","Raijin","","ATK +10","ATK +10","Vitality (6★)","5","","","","","","","",""
"VIII","Raijin","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"VIII","Raijin","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"VIII","Raijin","","DEF +10","DEF +10","Dexterity (6★)","1","Vitality (6★)","3","","","","","",""
"VIII","Raijin","","DEF +10","DEF +10","Dexterity (6★)","3","Vitality (6★)","6","","","","","",""
"VIII","Raijin","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"VIII","Raijin","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"VIII","Raijin","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","14","","","","","",""
"VIII","Raijin","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"VIII","Raijin","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"VIII","Raijin","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"VIII","Raijin","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"VIII","Raijin","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"VIII","Raijin","","HP +100","HP +100","Spirit (6★)","2","Dexterity (6★)","2","Vitality (6★)","2","","","",""
"VIII","Raijin","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"VIII","Raijin","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"VIII","Raijin","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"VIII","Raijin","","HP +200","HP +200","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"VIII","Raijin","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Raijin","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Raijin","","HP +400","HP +400","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Raijin","","SPD +10","SPD +10","Spirit (6★)","5","Vitality (6★)","10","","","","","",""
"VIII","Raijin","","","PHY dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"VIII","Raijin","","VIII Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 VIII characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"VIII","Raijin","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Raijin","","","Lightning ability dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"VIII","Raijin","","HP +1000","HP +1000","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"VIII","Raijin","","","ATK +70","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"VIII","Raijin","","Raijin Special","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"VIII","Raijin","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"VIII","Raijin","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"VIII","Raijin","","","VIII Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"VIII","Raijin","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"VIII","Raijin","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"VIII","Raijin","","","Lightning Harmony - Physical","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"VIII","Zell","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"VIII","Zell","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"VIII","Zell","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"VIII","Zell","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"VIII","Zell","","ATK +10","ATK +10","Vitality (6★)","14","","","","","","","",""
"VIII","Zell","","ATK +10","ATK +10","Vitality (6★)","20","","","","","","","",""
"VIII","Zell","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"VIII","Zell","","ATK +10","ATK +10","Vitality (6★)","5","","","","","","","",""
"VIII","Zell","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"VIII","Zell","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"VIII","Zell","","DEF +10","DEF +10","Dexterity (6★)","1","Vitality (6★)","3","","","","","",""
"VIII","Zell","","DEF +10","DEF +10","Dexterity (6★)","3","Vitality (6★)","6","","","","","",""
"VIII","Zell","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"VIII","Zell","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"VIII","Zell","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","14","","","","","",""
"VIII","Zell","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"VIII","Zell","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"VIII","Zell","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"VIII","Zell","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"VIII","Zell","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"VIII","Zell","","HP +100","HP +100","Spirit (6★)","2","Dexterity (6★)","2","Vitality (6★)","2","","","",""
"VIII","Zell","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"VIII","Zell","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"VIII","Zell","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"VIII","Zell","","HP +200","HP +200","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"VIII","Zell","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Zell","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Zell","","","Monk dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"VIII","Zell","","HP +400","HP +400","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Zell","","SPD +10","SPD +10","Spirit (6★)","5","Vitality (6★)","10","","","","","",""
"VIII","Zell","","","PHY dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"VIII","Zell","","VIII Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 VIII characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"VIII","Zell","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"VIII","Zell","","HP +1000","HP +1000","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"VIII","Zell","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"VIII","Zell","","","VIII Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"VIII","Zell","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"VIII","Zell","","","ATK +80","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"VIII","Zell","","Meteor Barret","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"VIII","Zell","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"VIII","Zell","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"VIII","Zell","","","Fire Harmony - Physical","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"IX","Zidane","","ATK +10","ATK +10","Vitality (6★)","14","","","","","","","",""
"IX","Zidane","","ATK +10","ATK +10","Vitality (6★)","20","","","","","","","",""
"IX","Zidane","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"IX","Zidane","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"IX","Zidane","","ATK +10","ATK +10","Vitality (6★)","5","","","","","","","",""
"IX","Zidane","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"IX","Zidane","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"IX","Zidane","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"IX","Zidane","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"IX","Zidane","","DEF +10","DEF +10","Dexterity (6★)","4","Vitality (6★)","2","","","","","",""
"IX","Zidane","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","4","","","","","",""
"IX","Zidane","","DEF +10","DEF +10","Dexterity (6★)","10","Vitality (6★)","5","","","","","",""
"IX","Zidane","","DEF +10","DEF +10","Dexterity (6★)","4","Vitality (6★)","2","","","","","",""
"IX","Zidane","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","4","","","","","",""
"IX","Zidane","","DEF +10","DEF +10","Dexterity (6★)","10","Vitality (6★)","5","","","","","",""
"IX","Zidane","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"IX","Zidane","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"IX","Zidane","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"IX","Zidane","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"IX","Zidane","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"IX","Zidane","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"IX","Zidane","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"IX","Zidane","","HP +100","HP +100","Spirit (6★)","2","Dexterity (6★)","2","Vitality (6★)","2","","","",""
"IX","Zidane","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"IX","Zidane","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"IX","Zidane","","HP +300","HP +300","Spirit (6★)","9","Dexterity (6★)","9","Vitality (6★)","9","","","",""
"IX","Zidane","","","Thief dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"IX","Zidane","","","Wind dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
