Realm,Character,Img,Sphere,S. Lv 1,S. Lv 2,S. Lv 3,S. Lv 4,S. Lv 5,Requisites,Mote 1 Required,,,,,,Mote 2 Required,,,,,,Mote 3 Required,,,,,,Mote 4 Required,,,,,
X,Yuna,,Summoner,SUM dam. +3%,MAG +3,HP +120,MAG +6,SUM dam. +6%,"Dancer, Red Mage",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
X,Wakka,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
X,Wakka,,Ranger,DEF +1,RES +1,ATK +1,HP +60,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Bravery (3★),2,4,6,8,10,,,,,,
X,Wakka,,Monk,DEF +1,RES +1,ATK +1,ATK +2,HP +80,-,Dexterity (3★),1,2,3,4,5,Vitality (3★),2,4,6,8,10,Bravery (3★),2,4,6,8,10,,,,,,
X,Wakka,,Viking,ATK +2,DEF +3,ATK +4,HP +230,Blitzball dam. +3%,Warrior,Vitality (4★),3,7,10,13,16,Bravery (4★),2,3,5,7,9,,,,,,,,,,,,
X,Wakka,,Ninja,ATK +3,DEF +3,HP +160,ATK +6,Blind Imm. (minor),"Warrior, Ranger",Dexterity (4★),2,4,6,8,10,Vitality (4★),2,4,6,8,10,Wisdom (4★),1,2,3,4,5,,,,,,
X,Wakka,,Master,DEF +3,HP +60,ATK +4,ATK +5,HP +180,Monk,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
X,Lulu,,Black Mage,MAG +1,HP +40,RES +1,MAG +2,BLK dam. +3%,-,Spirit (3★),1,3,5,7,9,Wisdom (3★),4,7,10,13,16,,,,,,,,,,,,
X,Lulu,,Red Mage,MAG +1,RES +1,MAG +1,HP +60,MAG +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
X,Lulu,,Dancer,RES +1,MAG +1,RES +1,HP +55,MAG +2,-,Spirit (3★),2,4,6,8,10,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,,,,,,
X,Lulu,,Magus,MAG +3,HP +100,RES +3,MAG +6,BLK dam. +6%,Black Mage,Spirit (4★),1,3,5,7,9,Wisdom (4★),4,7,10,13,16,,,,,,,,,,,,
X,Lulu,,Geomancer,MAG +3,RES +3,HP +130,MAG +6,Ice dam. +3%,"Black Mage, Red Mage",Spirit (4★),1,2,3,4,5,Dexterity (4★),2,4,6,8,10,Wisdom (4★),2,4,6,8,10,,,,,,
X,Lulu,,Time Mage,RES +2,MAG +2,HP +120,RES +5,Silence Imm. (minor),"Red Mage, Dancer",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
X,Kimahri,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
X,Kimahri,,Knight,DEF +1,ATK +1,HP +100,ATK +1,DEF +2,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
X,Kimahri,,Red Mage,ATK +1,DEF +1,ATK +1,HP +60,ATK +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
X,Kimahri,,Gladiator,ATK +3,DEF +3,HP +200,ATK +6,Spear dam. +3%,Warrior,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
X,Kimahri,,Beastmaster,RES +3,DEF +3,HP +150,ATK +6,Support 3★ -> 4★,"Warrior, Knight",Dexterity (4★),3,6,9,12,15,Vitality (4★),1,2,3,4,5,Wisdom (4★),1,2,3,4,5,,,,,,
X,Kimahri,,Dragoon,DEF +3,ATK +4,HP +220,ATK +5,Dragoon dam. +6%,"Knight, Red Mage",Dexterity (4★),2,4,6,8,10,Vitality (4★),2,4,6,8,10,Bravery (4★),1,2,3,4,5,,,,,,
X,Kimahri,,Sky High,Dragoon 5★ -> 6★,Sky High x1,Dragoon dam. +3%,-,-,Dragoon (5★) x1,Dragoon (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
X,Rikku,,Thief,ATK +1,DEF +1,RES +1,HP +55,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
X,Rikku,,Dancer,DEF +1,ATK +1,RES +1,HP +55,RES +2,-,Spirit (3★),2,4,6,8,10,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,,,,,,
X,Rikku,,Bard,DEF +1,ATK +1,RES +1,HP +55,ATK +2,-,Spirit (3★),2,4,6,8,10,Dexterity (3★),2,4,6,8,10,Wisdom (3★),1,2,3,4,5,,,,,,
X,Rikku,,Ninja,ATK +3,DEF +3,HP +160,ATK +6,Thief dam. +6%,Thief,Dexterity (4★),2,4,6,8,10,Vitality (4★),2,4,6,8,10,Wisdom (4★),1,2,3,4,5,,,,,,
X,Rikku,,Cannoneer,ATK +3,DEF +3,HP +150,Machinist dam. +6%,Enable Gun,"Thief, Dancer",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Bravery (4★),2,4,6,8,10,,,,,,
X,Rikku,,Berserker,ATK +2,ATK +2,ATK +3,ATK +3,ATK +5,"Dancer, Bard",Vitality (4★),5,10,15,20,25,,,,,,,,,,,,,,,,,,
X,Rikku,,Mug Bloodlust,Thief 5★ -> 6★,Mug Bloodlust x1,Thief dam. +3%,-,-,Thief (5★) x1,Thief (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
X,Rikku,,Penalty Snipe,Machinist 5★ -> 6★,Penalty Snipe x1,Machinist dam. +3%,-,-,Machinist (5★) x1,Machinist (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
X,Auron,,Warrior,ATK +1,HP +70,DEF +1,DEF +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
X,Auron,,Knight,DEF +1,ATK +1,HP +100,DEF +1,DEF +2,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
X,Auron,,Ranger,ATK +1,ATK +1,DEF +1,HP +60,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Bravery (3★),2,4,6,8,10,,,,,,
X,Auron,,Samurai,Samurai dam. +3%,ATK +3,HP +170,Katana dam. +3%,Samurai dam. +6%,Warrior,Dexterity (4★),2,4,6,8,10,Vitality (4★),2,4,6,8,10,Bravery (4★),1,2,3,4,5,,,,,,
X,Auron,,Gladiator,ATK +3,ATK +3,HP +200,ATK +5,Katana dam. +3%,"Warrior, Knight",Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
X,Auron,,Berserker,ATK +2,ATK +2,ATK +3,ATK +3,ATK +5,"Knight, Ranger",Vitality (4★),5,10,15,20,25,,,,,,,,,,,,,,,,,,
X,Auron,,Demonsblood,Samurai 5★ -> 6★,Demonsblood x1,Samurai dam. +3%,-,-,Samurai (5★) x1,Samurai (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
X,Jecht,,Monk,DEF +1,ATK +1,HP +40,ATK +1,ATK +2,-,Dexterity (3★),1,2,3,4,5,Vitality (3★),2,4,6,8,10,Bravery (3★),2,4,6,8,10,,,,,,
X,Jecht,,Warrior,ATK +1,HP +70,ATK +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
X,Jecht,,Knight,ATK +1,DEF +1,ATK +1,HP +55,ATK +2,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
X,Jecht,,Master,ATK +3,ATK +4,HP +200,ATK +5,Monk dam. +6%,Monk,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
X,Jecht,,Dark Knight,ATK +3,DEF +3,ATK +4,HP +250,Knight 3★ -> 4★,Warrior,Dexterity (4★),2,3,5,7,9,Vitality (4★),3,7,10,13,16,,,,,,,,,,,,
X,Jecht,,Warmage,DEF +2,ATK +3,HP +220,ATK +5,Darkness dam. +6%,"Warrior, Knight",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
X,Jecht,,Lifebane,Monk 5★ -> 6★,Lifebane x1,Monk dam. +3%,-,-,Monk (5★) x1,Monk (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
X,Braska,,White Mage,MND +1,HP +40,RES +1,MND +1,MND +2,-,Spirit (3★),4,7,10,13,16,Wisdom (3★),1,3,5,7,9,,,,,,,,,,,,
X,Braska,,Black Mage,RES +1,HP +40,MAG +1,RES +1,MAG +2,-,Spirit (3★),1,3,5,7,9,Wisdom (3★),4,7,10,13,16,,,,,,,,,,,,
X,Braska,,Red Mage,MND +1,RES +1,MAG +1,HP +60,MAG +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
X,Braska,,Illusionist,MND +3,MAG +3,HP +130,MND +4,MAG +6,"White Mage, Black Mage",Spirit (4★),0,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
X,Braska,,Magus,MAG +3,HP +100,RES +3,MAG +6,BLK dam. +6%,Black Mage,Spirit (4★),1,3,5,7,9,Wisdom (4★),4,7,10,13,16,,,,,,,,,,,,
X,Braska,,Summoner,SUM dam. +3%,RES +3,SUM dam. +3%,MAG +6,SUM dam. +6%,"Black Mage, Red Mage",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
X,Paine,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
X,Paine,,Knight,DEF +1,ATK +1,HP +100,ATK +1,DEF +2,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
X,Paine,,Red Mage,ATK +1,DEF +1,ATK +1,HP +60,ATK +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
X,Paine,,Gladiator,ATK +3,DEF +3,HP +200,ATK +6,Sword dam. +3%,Warrior,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
X,Paine,,Dark Knight,ATK +3,DEF +3,HP +220,ATK +6,Weakness dam. +3%,"Warrior, Knight",Dexterity (4★),2,3,5,7,9,Vitality (4★),3,7,10,13,16,,,,,,,,,,,,
X,Paine,,Spellblade,Spellblade dam. +3%,ATK +3,HP +170,ATK +6,Spellblade dam. +6%,"Knight, Red Mage",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
X,Paine,,Snowspell Strike,Spellblade 5★ -> 6★,Snowspell Strike x1,Spellblade dam. +3%,-,-,Spellblade (5★) x1,Spellblade (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
X,Paine,,Aegis Strike,Knight 5★ -> 6★,Aegis Strike x1,Knight dam. +3%,-,-,Knight (5★) x1,Knight (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
X,Seymour,,Red Mage,MAG +1,RES +1,MAG +1,HP +60,DEF +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
X,Seymour,,Black Mage,MAG +1,HP +40,RES +1,MAG +1,MAG +2,-,Spirit (3★),1,3,5,7,9,Wisdom (3★),4,7,10,13,16,,,,,,,,,,,,
X,Seymour,,Bard,DEF +1,MAG +1,RES +1,MAG +1,RES +2,-,Spirit (3★),2,4,6,8,10,Dexterity (3★),2,4,6,8,10,Wisdom (3★),1,2,3,4,5,,,,,,
X,Seymour,,Summoner,MAG +3,MAG +3,HP +120,MAG +5,SUM dam. +6%,"Red Mage, Black Mage",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
X,Seymour,,Magus,MAG +3,HP +100,DEF +3,MAG +5,BLK dam. +6%,Black Mage,Spirit (4★),1,3,5,7,9,Wisdom (4★),4,7,10,13,16,,,,,,,,,,,,
X,Seymour,,Illusionist,MAG +3,RES +3,HP +130,Darkness dam. +6%,Dark dam. +3%,"Black Mage, Bard",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Shantotto,,Red Mage,MAG +1,RES +1,MAG +1,HP +60,MAG +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
XI,Shantotto,,Black Mage,MAG +1,HP +40,RES +1,MAG +2,BLK dam. +3%,-,Spirit (3★),1,3,5,7,9,Wisdom (3★),4,7,10,13,16,,,,,,,,,,,,
XI,Shantotto,,Bard,DEF +1,MAG +1,RES +1,HP +55,MAG +2,-,Spirit (3★),2,4,6,8,10,Dexterity (3★),2,4,6,8,10,Wisdom (3★),1,2,3,4,5,,,,,,
XI,Shantotto,,Sage,RES +3,MAG +3,RES +6,MAG +6,Enable Darkness 4★,"Red Mage, Black Mage",Spirit (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Shantotto,,Magus,MAG +3,HP +100,RES +3,MAG +6,BLK dam. +6%,Black Mage,Spirit (4★),1,3,5,7,9,Wisdom (4★),4,7,10,13,16,,,,,,,,,,,,
XI,Shantotto,,Time Mage,RES +2,MAG +2,HP +120,RES +5,Silence Imm. (minor),"Black Mage, Bard",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Ayame,,Warrior,DEF +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
XI,Ayame,,Knight,DEF +1,ATK +1,HP +100,DEF +1,DEF +2,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
XI,Ayame,,Ranger,RES +1,DEF +1,RES +1,HP +60,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Bravery (3★),2,4,6,8,10,,,,,,
XI,Ayame,,Gladiator,ATK +3,ATK +3,HP +150,ATK +4,ATK +5,Warrior,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
XI,Ayame,,Samurai,Samurai dam. +3%,ATK +4,DEF +4,ATK +6,Samurai dam. +6%,"Warrior, Knight",Dexterity (4★),2,4,6,8,10,Vitality (4★),2,4,6,8,10,Bravery (4★),1,2,3,4,5,,,,,,
XI,Ayame,,Spellblade,ATK +3,HP +150,Weakness dam. +3%,ATK +6,Spellblade dam. +6%,"Knight, Ranger",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Ayame,,Snowspell Strike,Spellblade 5★ -> 6★,Snowspell Strike x1,Spellblade dam. +3%,-,-,Spellblade (5★) x1,Spellblade (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
XI,Ayame,,Demonsblood,Samurai 5★ -> 6★,Demonsblood x1,Samurai dam. +3%,-,-,Samurai (5★) x1,Samurai (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
XI,Curilla,,Warrior,DEF +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
XI,Curilla,,Knight,DEF +1,ATK +1,HP +100,DEF +2,Knight dam. +3%,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
XI,Curilla,,Red Mage,ATK +1,DEF +1,ATK +1,HP +60,ATK +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
XI,Curilla,,Gladiator,ATK +4,ATK +4,HP +200,ATK +4,Sword dam. +3%,Warrior,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
XI,Curilla,,Paladin,ATK +4,ATK +4,HP +250,White Magic 3★ -> 4★,Knight dam. +6%,"Warrior, Knight",Spirit (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
XI,Curilla,,Viking,ATK +4,DEF +4,DEF +5,HP +230,DEF +6,"Knight, Red Mage",Vitality (4★),3,7,10,13,16,Bravery (4★),2,3,5,7,9,,,,,,,,,,,,
XI,Curilla,,Aegis Strike,Knight 5★ -> 6★,Aegis Strike x1,Knight dam. +3%,-,-,Knight (5★) x1,Knight (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
XI,Prishe,,Monk,DEF +1,ATK +1,HP +40,ATK +1,Monk dam. +3%,-,Dexterity (3★),1,2,3,4,5,Vitality (3★),2,4,6,8,10,Bravery (3★),2,4,6,8,10,,,,,,
XI,Prishe,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,DEF +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
XI,Prishe,,Ranger,DEF +1,ATK +1,DEF +1,HP +60,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Bravery (3★),2,4,6,8,10,,,,,,
XI,Prishe,,Master,DEF +3,ATK +4,HP +200,ATK +5,Monk dam. +6%,Monk,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
XI,Prishe,,Berserker,ATK +2,ATK +2,ATK +3,ATK +5,Fist dam. +3%,"Monk, Warrior",Vitality (4★),5,10,15,20,25,,,,,,,,,,,,,,,,,,
XI,Prishe,,Gladiator,ATK +3,DEF +3,HP +200,ATK +4,ATK +5,"Warrior, Ranger",Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
XI,Prishe,,Lifebane,Monk 5★ -> 6★,Lifebane x1,Monk dam. +3%,-,-,Monk (5★) x1,Monk (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
XI,Lion,,Ranger,MAG +1,DEF +1,RES +1,HP +60,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Bravery (3★),2,4,6,8,10,,,,,,
XI,Lion,,Thief,ATK +1,RES +1,ATK +2,HP +55,Thief dam. +3%,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
XI,Lion,,Dancer,DEF +1,MAG +1,RES +1,HP +55,ATK +2,-,Spirit (3★),2,4,6,8,10,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,,,,,,
XI,Lion,,Ninja,ATK +3,ATK +3,HP +160,Thief dam. +6%,Ninja dam. +6%,"Ranger, Thief",Dexterity (4★),2,4,6,8,10,Vitality (4★),2,4,6,8,10,Wisdom (4★),1,2,3,4,5,,,,,,
XI,Lion,,Warmage,ATK +3,ATK +4,HP +180,ATK +5,ATK +6,"Ranger, Thief",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Lion,,Geomancer,MAG +3,RES +3,HP +130,MAG +4,MAG +6,"Thief, Dancer",Spirit (4★),1,2,3,4,5,Dexterity (4★),2,4,6,8,10,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Lion,,Mug Bloodlust,Thief 5★ -> 6★,Mug Bloodlust x1,Thief dam. +3%,-,-,Thief (5★) x1,Thief (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
XI,Lion,,Stitch in Time,Ninja 5★ -> 6★,Stitch in Time x1,Ninja dam. +3%,-,-,Ninja (5★) x1,Ninja (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
XI,Aphmau,,White Mage,RES +1,HP +40,MND +1,RES +1,WHT heals +3%,-,Spirit (3★),4,7,10,13,16,Wisdom (3★),1,3,5,7,9,,,,,,,,,,,,
XI,Aphmau,,Red Mage,MND +1,RES +1,MND +1,HP +60,MAG +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
XI,Aphmau,,Monk,RES +1,MND +1,RES +1,HP +55,RES +2,-,Dexterity (3★),1,2,3,4,5,Vitality (3★),2,4,6,8,10,Bravery (3★),2,4,6,8,10,,,,,,
XI,Aphmau,,Devout,MND +3,HP +100,MND +6,MND +6,WHT heals +6%,White Mage,Spirit (4★),4,7,10,13,16,Wisdom (4★),1,3,5,7,9,,,,,,,,,,,,
XI,Aphmau,,Summoner,MAG +3,RES +3,HP +120,MAG +6,MAG +6,"White Mage, Red Mage",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Aphmau,,Illusionist,MND +3,MAG +3,HP +130,MAG +6,MND +6,"Red Mage, Monk",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Aphmau,,Lifebane,Monk 5★ -> 6★,Lifebane x1,Monk dam. +3%,-,-,Monk (5★) x1,Monk (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
XI,Zeid,,Warrior,ATK +1,HP +70,RES +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
XI,Zeid,,Red Mage,RES +1,ATK +1,ATK +1,HP +60,ATK +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
XI,Zeid,,Knight,DEF +1,ATK +1,HP +100,ATK +1,RES +2,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
XI,Zeid,,Spellblade,ATK +3,ATK +3,ATK +4,ATK +5,Sword dam. +3%,Warrior,Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Zeid,,Warmage,ATK +3,ATK +3,HP +250,Dark dam. +3%,Darkness dam. +6%,"Warrior, Red Mage",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Zeid,,Dark Knight,RES +3,ATK +3,HP +300,ATK +6,DEF +6,"Red Mage, Knight",Dexterity (4★),2,3,5,7,9,Vitality (4★),3,7,10,13,16,,,,,,,,,,,,
XI,Lilisette,,Warrior,ATK +1,HP +70,ATK +1,ATK +1,ATK +1,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
XI,Lilisette,,Dancer,MND +1,MND +1,ATK +1,HP +55,Dagger dam. +3%,-,Spirit (3★),2,4,6,8,10,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,,,,,,
XI,Lilisette,,Bard,MND +1,MND +1,MND +1,HP +55,MND +2,-,Spirit (3★),2,4,6,8,10,Dexterity (3★),2,4,6,8,10,Wisdom (3★),1,2,3,4,5,,,,,,
XI,Lilisette,,Gladiator,ATK +3,ATK +3,ATK +3,ATK +5,Celerity dam. +6%,"Warrior, Dancer",Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
XI,Lilisette,,Master,ATK +3,HP +60,ATK +3,ATK +5,Blind Imm. (minor),"Warrior, Dancer, Bard",Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
XI,Lilisette,,Illusionist,MND +3,MND +3,HP +200,MND +5,MND +5,Bard,Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Naja,,Monk,DEF +1,ATK +1,ATK +1,ATK +1,Monk dam. +3%,-,Dexterity (3★),1,2,3,4,5,Vitality (3★),2,4,6,8,10,Bravery (3★),2,4,6,8,10,,,,,,
XI,Naja,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,HP +140,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
XI,Naja,,Ranger,DEF +1,DEF +1,DEF +1,HP +60,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Bravery (3★),2,4,6,8,10,,,,,,
XI,Naja,,Master,DEF +2,HP +300,ATK +4,ATK +4,Monk dam. +6%,Monk,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
XI,Naja,,Viking,ATK +2,DEF +3,ATK +4,HP +230,DEF +5,"Monk, Warrior",Vitality (4★),3,7,10,13,16,Bravery (4★),2,3,5,7,9,,,,,,,,,,,,
XI,Naja,,Berserker,ATK +2,ATK +2,ATK +3,ATK +3,Hammer dam. +3%,"Warrior, Ranger",Vitality (4★),5,10,15,20,25,,,,,,,,,,,,,,,,,,
XI,Naja,,Lifebane,Monk 5★ -> 6★,Lifebane x1,Monk dam. +3%,-,-,Monk (5★) x1,Monk (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
XI,Arciela,,Black Mage,MAG +1,HP +40,RES +1,MAG +2,BLK dam. +3%,,Spirit (3★),1,3,5,7,9,Wisdom (3★),4,7,10,13,16,,,,,,,,,,,,
XI,Arciela,,Red Mage,MAG +1,DEF +1,RES +1,HP +60,DEF +2,,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
XI,Arciela,,White Mage,MND +1,HP +40,RES +1,MND +1,HP +60,,Spirit (3★),4,7,10,13,16,Wisdom (3★),1,3,5,7,9,,,,,,,,,,,,
XI,Arciela,,Magus,MAG +3,HP +100,RES +3,MAG +6,BLK dam. +6%,"Black Mage, Red Mage",Spirit (4★),1,3,5,7,9,Wisdom (4★),4,7,10,13,16,,,,,,,,,,,,
XI,Arciela,,Spellblade,MAG +3,DEF +4,HP +170,MAG +6,Weakness dam. +3%,Red Mage,Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Arciela,,Time Mage,DEF +2,RES +2,HP +120,MAG +5,Weakness dam. +3%,"Red Mage, White Mage",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
XI,Arciela,,Snowspell Strike,Spellblade 5★ -> 6★,Snowspell Strike x1,Spellblade dam. +3%,-,-,Spellblade (5★) x1,Spellblade (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
